TXN,RXN,EXE_TF,EXE_TC,DELAY_F,DELAY_C,7.926853023,ENERGY_C,ENERGY_A,ENERGY_B ,APP_Id
6.889906533,2.940623411,0.000446001,0.00044049,9.831410088,0.166306944,28.1012424,36.56296737,2.575139565,51.6962308,10
4.862400595,5.60366949,0.003549138,0.000311046,5.380375608,2.863197576,86.55755565,88.73391714,37.7440917,48.94252917,7
8.980303609,1.745009963,0.003855523,0.000792916,0.199896386,4.518743653,72.09038501,72.69132101,53.95172266,51.90972543,1
4.125242184,2.597197638,0.002110067,0.000266687,4.779001449,4.332483906,41.29323027,3.182901868,59.18502178,89.71784289,2
5.661086059,7.809471953,0.001217637,0.000109051,5.293736036,5.919825577,69.47108466,49.91437406,50.8041939,37.92633087,6
9.5447014,1.859452086,0.001163837,0.000148546,6.733221182,8.032140596,44.4961955,30.76320996,21.59056302,50.54888007,5
4.759411896,1.931947108,0.008956183,0.000133303,3.328773474,8.042549226,16.4786692,60.93376329,70.13332538,56.11846909,10
2.052854921,6.944769955,0.00072011,4.25938E-05,6.908653836,1.560194328,33.5433732,62.9549276,80.21519576,29.27992502,5
4.623599909,1.522878686,0.009993018,0.000832302,3.88950627,2.30216587,2.964224306,12.6110535,56.36402003,19.04096552,9
6.586218738,7.962928015,0.000316166,0.00062414,1.598970657,2.759708476,8.573062899,8.101643036,70.14525176,17.59951949,5
3.770976234,8.757156115,0.009027054,0.000198703,8.137045779,1.893577922,37.59059248,46.60263813,81.46225775,5.606233821,10
3.968880162,1.029389788,0.009134248,0.000956893,3.986650219,4.703364847,5.300298155,88.19570185,71.97018112,32.6001444,5
7.329431353,5.861176065,0.00901581,9.69933E-05,8.844081882,9.27968647,99.53822651,49.77448167,56.18501535,62.70150656,7
8.546338737,1.925439225,0.004878836,0.000232901,2.432265668,6.862819098,13.64076128,34.65442062,33.1961901,9.429613185,3
9.276638992,7.879332952,0.008500812,0.00059062,2.531613959,5.579758936,78.99074848,25.27641083,64.55980785,54.85185536,10
3.864888024,8.223860905,0.003999091,0.00046261,3.665437784,1.170424593,18.84643512,81.58304532,80.09629399,86.3109033,6
3.061184839,3.065171603,0.007153541,0.000818282,1.532248012,0.98203722,92.44066669,67.86351892,34.25530719,50.72141681,1
4.335402905,8.336883801,0.00305553,6.95329E-05,8.22887485,8.443607912,47.07327835,90.77664229,95.13028363,67.29250246,2
1.968537125,9.223572364,0.007838516,0.000106947,6.782884237,2.937575487,71.51501516,50.21950563,45.39938093,56.7690919,3
3.712715766,3.568268056,0.003547188,0.000140499,3.14382607,9.568750171,84.80485726,27.15565183,69.96017949,95.45274639,1
1.328942643,6.980466001,0.006391424,0.000355325,9.83075951,6.140107994,39.69503528,78.68760326,98.11418226,23.35359107,4
3.124155985,3.705203754,0.001663181,0.000853626,7.830971188,1.564110459,13.54372941,85.64790465,2.554062618,16.46288902,10
2.436838118,6.835756343,0.006186581,0.000833189,6.76065465,9.543094266,44.97694483,27.63387888,39.20742506,3.365244695,3
1.047920199,8.786505913,0.006035415,0.0004683,5.278825579,5.510282502,37.63885945,58.74006021,53.94338061,2.366368425,3
8.291839222,6.987558092,0.006421994,4.91822E-05,8.694532863,2.574895964,0.869558943,80.01534076,83.00447428,9.763507673,7
0.855245651,8.026861329,0.009620351,0.000477303,4.718727138,8.380552248,74.16329991,50.17715013,92.34350078,18.72287793,7
4.276230884,5.755342292,0.008765928,2.31824E-05,3.409217168,0.327666319,93.93036587,92.70197555,45.2095694,66.89435147,7
8.130545653,9.416644866,0.008714865,0.000146751,3.333017846,3.045160405,51.26689963,9.935767636,79.68218091,89.08049741,6
3.149792147,5.192206642,0.00608763,0.000590411,7.755561083,9.628708595,88.85816295,66.36555878,69.29775977,12.38591574,1
9.364777287,2.101575626,0.000199319,0.000229752,2.754530595,1.508283616,93.63748199,62.07738893,40.37228723,55.6514334,2
6.866594317,5.345221362,0.002107795,0.000590262,9.10050563,1.267589574,27.06229453,74.45031832,88.12069315,76.56793284,7
3.250188559,8.612344791,0.005426135,0.000246436,1.677700606,1.958348818,33.78019779,9.771375368,1.77395394,59.09279745,9
7.128593716,3.087175039,0.007050664,0.00038399,0.204042187,2.713262571,81.38569859,23.5482324,81.63898018,48.17189431,2
5.923754567,4.58355232,0.003464579,0.000947195,5.679608555,8.246312749,83.41832023,73.64629962,89.58045034,39.72465062,7
0.565236299,7.941393815,0.002945271,0.000990776,0.882749079,3.001390564,83.5562687,97.78331993,42.78389876,13.60477532,4
0.914491713,7.701890731,0.003093489,0.000141255,2.755913658,5.031441871,96.38622692,80.767366,47.83722665,29.76858939,5
9.551706491,7.11755976,0.004762957,0.000344045,9.656377082,4.40615877,46.85355116,10.37037709,20.61586805,31.63792959,6
5.117377989,9.724141571,0.005298376,0.000729139,9.872186427,8.647007186,11.96857068,23.70072236,63.23981283,28.91756999,9
3.097466248,9.912105187,0.004302697,0.000757622,4.983716704,1.566521986,64.23923447,5.291998059,22.37693344,17.18928459,9
3.597364449,9.078094651,0.008551405,0.000693557,4.58943778,2.288100968,65.91753943,61.71315779,69.69198476,72.64997466,8
2.44554656,4.545581421,0.007835783,0.000609874,2.977599227,0.965100347,82.41925548,87.95271938,11.39861391,56.13039314,3
2.703944365,0.420068683,0.004747311,7.96949E-05,2.593630324,1.114120283,62.85371484,69.30420995,22.16457477,35.58037944,3
0.378094206,9.575355809,0.009953596,0.000888573,1.928533971,5.634718751,30.089873,43.57049052,18.47896802,23.11946718,5
5.988460036,2.847455038,0.000603355,1.13644E-05,4.897664804,4.689113211,93.04713076,38.11233355,60.0268447,3.853285567,10
1.146724418,7.463353808,0.005489673,0.000468699,8.267282187,2.902971034,73.62206057,77.51603671,20.79008669,58.08297969,3
3.273394903,5.645207495,0.000311564,0.000778864,3.496179815,4.414718077,48.41915557,85.31982567,90.58183364,48.09362155,3
4.376265527,1.90259949,0.005987858,0.000631475,2.495683578,7.129934035,43.17232208,48.32209591,76.99754266,3.14309923,9
2.122959577,8.976999292,0.004809833,0.000874981,1.683924051,7.244022973,65.18582052,90.26314294,82.30025654,53.64440302,8
4.778720367,2.937486324,0.003294167,0.000408815,5.138831366,3.128284194,91.65643568,50.09833266,80.53526349,45.69529906,1
5.250329994,6.156791993,0.009669459,0.00032157,5.703522261,5.473730838,9.157396032,49.06173423,86.70663078,63.10002299,4
7.612678987,0.571116036,0.000385288,0.000660782,2.75961437,1.349640349,85.39996866,94.25884438,74.84845562,87.03839454,6
8.698460865,8.570352137,0.004063131,0.000863694,0.557884366,7.564306693,22.87435161,73.22846422,9.702691749,47.93163499,7
0.899474314,2.530511841,0.007937832,0.00051257,7.381544472,0.384178538,1.495701901,97.03232193,77.89468404,46.24992119,2
5.88639111,2.434976386,0.006297881,0.000653303,1.061041309,8.42462445,63.43730184,79.61303274,52.97456566,76.67515779,10
3.159226703,8.217825185,0.004248108,0.000779862,2.346282526,1.214812099,50.52720515,63.37411842,25.32707741,71.0138969,10
4.964549009,8.356640851,0.008268474,0.000685258,4.894897573,7.216769073,65.94456627,60.77184413,6.733937614,33.16754879,7
5.091031232,9.160700496,0.002115635,0.000992157,7.765953804,3.610944287,66.17488219,35.90452808,60.99367085,64.93443397,3
8.039005715,8.695866496,0.000858456,0.000894365,3.595744638,7.399924101,10.10605799,76.88261029,74.4621708,54.04667713,5
0.416938231,5.008327779,0.001620263,0.000464365,5.009533877,3.133030966,29.32441926,60.71292793,71.74472704,13.35307902,5
0.232268771,6.937059989,0.008540205,0.000608745,7.760230326,5.245029733,65.58757681,78.65568631,34.52693625,79.00188287,3
7.663697479,9.99540927,0.000460612,0.000208019,0.693567734,4.44601377,10.55656015,71.59410749,8.08827828,14.89077645,9
2.92751192,3.810918898,0.008192496,0.000881682,1.854327022,4.996261577,75.38184457,69.19062392,68.32141739,26.50085661,3
5.008981149,7.676680002,0.008035341,0.000153807,8.162821785,2.537203611,87.85755289,96.75648788,50.85256396,17.00305062,9
3.460658916,9.165384801,0.003715181,0.000989155,7.227334227,8.665492411,24.57019427,61.10879039,36.7911446,24.0450616,6
6.558281712,1.489833663,0.006312439,0.000920142,3.934432999,8.186246463,24.96965129,50.15528924,73.96775864,71.28682067,5
5.24881413,6.87616807,0.005340896,0.000339406,6.804986846,4.352756588,59.17714365,25.51610527,72.12161161,90.22683202,6
9.167261751,1.881274881,0.000629906,1.42006E-05,3.066197605,4.416104741,63.56411966,39.78390893,24.75378855,95.45173568,5
2.713118632,4.903011799,0.005225634,5.8696E-05,3.074552971,2.478920925,91.68787751,83.74632584,23.11039843,28.0168155,10
9.570331096,3.579228916,0.008491629,0.000739572,8.478150455,9.221666586,20.08268397,38.78311047,53.86483686,99.169503,8
5.249501027,0.517390212,0.006951084,0.000826413,6.210284312,1.400306848,8.218530602,24.28175028,35.95762258,4.362478945,9
3.008661799,5.058490957,0.004527945,0.000365101,0.444190052,0.899296144,76.78947606,73.47990287,38.6259691,36.25199974,8
1.699215418,7.825972757,0.003982734,0.000213907,6.876828422,7.737798902,56.58585392,60.24754533,51.82276055,57.84596768,6
7.106603255,4.312243872,0.009294637,0.00089075,4.917546521,6.319136596,64.61115615,10.55688306,8.846091636,31.039552,7
2.827933733,9.417502695,0.007393791,0.000925507,8.375819141,1.300758795,87.26984856,84.81673011,85.36458355,6.604570546,10
5.767264462,3.782010123,0.009496898,0.000324398,9.524163892,1.431374289,60.8315769,42.54725417,65.18417397,94.80861425,1
3.066151252,0.219067548,0.006183838,0.000502971,6.353786316,3.018777829,10.25524423,66.708085,15.38036161,39.45778615,9
2.877610776,6.817462356,0.009881131,0.000539372,9.383052123,1.405994222,55.86845545,0.278508564,86.58291161,75.2613286,6
1.913019021,2.443333761,0.007808595,0.000940009,7.022079941,9.668018836,19.60615102,16.09217695,38.56930478,30.57157107,9
9.188131666,3.008922676,0.005300655,0.00072877,2.792702553,5.937015965,15.38383449,63.1353886,81.17657179,88.30267132,5
2.699445069,3.138273919,0.00935363,0.000418416,1.715963105,0.083969914,11.1735462,81.25931989,81.16295382,31.68621442,5
6.93858029,8.791907082,0.002634841,0.000575494,0.519016277,0.093613977,13.91174866,35.31922228,89.70160916,58.03212293,2
8.407124303,4.738555277,0.008701718,0.000363252,6.16187439,3.873960948,39.61387472,30.9637611,77.79080503,73.80626042,7
1.801556779,3.452136519,0.002370479,0.000478403,4.717755834,0.049191804,75.52954942,83.92452709,99.71325752,73.80477754,8
2.050144737,3.89771342,0.006019842,0.000309494,1.66327526,9.856694433,46.19239202,38.85999245,31.28633681,63.52575929,1
1.545466637,4.383840278,0.001074987,0.000882757,9.956515609,6.607841559,23.25806194,71.09168443,75.16828861,92.80200853,3
1.91293949,5.315318844,0.001893847,0.000182071,9.211139826,6.234022458,39.15397758,76.36386696,10.01723147,97.1643891,9
7.889284423,1.681841766,0.007219613,0.00073423,9.685394901,8.065521942,42.06988316,12.88796879,74.43269412,56.02518663,5
2.714057325,2.557449311,0.009858241,0.000457112,4.697310924,1.729277496,11.04233852,63.95950152,51.90870974,42.79616815,6
6.747550157,5.137810239,0.002426432,0.000348998,8.624134981,6.336383104,29.30594451,12.08846722,85.55491157,33.93966336,9
9.106113115,5.895289665,0.00456956,0.000616359,0.452420512,0.016474383,97.78131181,5.024310221,56.84524354,9.003952236,7
7.860488527,6.231689097,0.001105496,0.000270077,8.822559179,8.764776731,45.17505776,57.72504285,66.02121725,21.3756279,8
8.6128699,2.248630084,0.007845725,6.4644E-05,4.603295193,3.629347135,35.73572565,97.39075758,93.22373837,81.01346039,4
3.689646944,8.081199668,0.008698926,0.000659873,4.206153605,5.897709764,58.60513971,15.35663264,80.73564799,93.9092439,4
0.167110434,6.18655465,6.75457E-05,0.00087829,9.348611423,7.418185906,15.23401344,73.34962321,55.7476995,35.63415639,6
0.634705341,7.449736835,0.004048914,0.000465046,4.974561884,5.597522089,76.77959939,45.33366662,35.22340844,44.1988254,9
8.6647545,0.175875812,0.007383164,0.000610582,8.295116924,7.470807013,40.14165484,49.53979142,93.8637835,4.16330903,6
0.168780159,8.081018181,0.00336874,0.000615596,2.748633342,7.386054999,35.41277523,66.89078158,66.01246907,3.038581906,9
7.903252755,5.635582552,0.003788092,0.000512558,5.726418829,2.716662918,60.77568059,31.93609699,67.59129942,48.76974362,9
0.9380085,9.587921255,0.009387884,0.000717621,3.964574275,2.710406706,63.70289043,4.384876961,4.462696816,34.93271815,7
8.255279505,0.05747207,0.009079297,0.000587982,3.281236197,3.33961031,14.45448881,32.26823333,70.1086827,14.66465324,4
9.51876862,5.337013563,0.005390679,0.000501995,4.692481296,5.898937212,33.57686384,52.55167663,70.79578186,69.38824965,1
8.185556138,3.092755167,0.003247582,0.000863069,6.711013605,0.430028291,34.01641528,20.68784749,72.1308026,58.48635356,4
8.255283246,0.011448863,0.001364797,0.000504591,9.774990456,9.837153046,31.27950676,34.47786537,69.09082435,52.48387681,7
7.785721119,8.058051082,0.006157402,0.00065139,0.868324665,0.176673286,80.03364121,33.26970334,80.0607862,66.10040128,3
6.108156873,5.365939795,0.000890215,0.000231632,2.947113424,8.670975047,19.57986062,99.02743727,81.48963529,54.61147416,10
4.987666491,6.319968844,0.004288309,0.000836933,7.198236294,0.530330114,43.15275707,8.075968097,63.81897937,48.92248265,4
4.529306307,2.787420741,0.003379569,0.000596501,2.641892382,6.756301184,34.21988009,77.82216289,63.35365842,96.00649541,7
5.431284643,2.604619178,0.008307959,0.000638416,7.487450566,4.007089856,25.93673004,74.33690874,89.97751103,39.24156864,1
2.3229144,4.851390585,0.006289372,0.000856961,7.570507285,9.698529478,81.32576701,8.448895216,9.793216183,51.22518722,1
5.195811361,0.460569864,0.004018774,0.000279312,5.301659658,8.970438002,33.93130055,50.77994943,80.80452031,72.70220762,2
7.917723071,0.436471067,0.003197464,0.000126622,9.68023523,4.343309291,9.479569877,89.67502225,95.43441232,87.57773727,4
4.754160741,2.139417889,0.009479315,5.6266E-05,6.988450467,8.751257743,37.7108828,19.54654975,30.48294669,31.19840892,8
8.942093565,7.468161093,0.000314829,0.000434839,6.270760662,1.63230546,66.86479621,63.42573341,83.65099962,20.04854354,2
6.403996101,9.318399917,0.001734977,0.000247806,3.131300622,5.917306355,56.96421977,81.31835943,90.00419232,74.00749082,8
8.837277848,1.051683988,0.00128526,0.000801975,2.8304024,3.76683229,81.59586142,10.27870421,35.07594381,72.76450087,7
3.874583554,6.129732854,0.00344464,0.000701431,6.696679649,6.757924723,78.34050456,54.12046896,27.76114174,35.77099276,7
6.821418702,9.809920341,0.00530392,0.000991641,5.19309286,9.384400473,53.8510335,80.07146395,77.02193755,26.6573282,5
3.931199362,1.563574448,0.004744322,0.00021694,0.536860132,5.51192804,20.42571267,61.38191939,52.9690102,64.19309313,5
3.587946732,0.68583867,0.005908092,0.00068822,2.60837983,7.530044702,87.68517655,47.61497195,20.41022966,76.77790136,3
2.034759971,0.449077045,0.003170993,0.000422515,4.733486768,8.707070413,8.223670489,29.83438454,79.63187152,56.26387555,7
2.484509068,0.066416814,0.002564576,0.000465889,5.440220188,4.229415246,31.32009297,56.32349884,31.24854298,7.984426209,3
4.943923229,7.031224648,0.006635205,0.000549415,8.41716524,2.561611772,95.38581959,76.51459581,46.08254972,72.12671889,7
2.004557383,3.534180872,0.001373303,0.000862749,8.476820247,5.885877579,47.7639951,19.19166216,7.203909684,84.25390663,3
5.649274516,5.73523207,0.007114659,0.000535645,0.117416153,0.858343585,40.75305149,75.97628661,50.88991306,28.28657588,6
3.870629196,3.010570829,0.005148107,0.000100269,4.278977858,8.878790055,17.12093775,48.52479637,55.00812618,57.01862764,10
5.863134515,3.167707293,0.00853262,0.000362316,0.814797302,5.848090264,62.33236399,13.56537973,57.19246072,8.408407549,6
6.861205947,6.042590016,0.004210862,0.000125193,2.629145408,0.290351293,88.05401459,64.23865641,76.10685432,67.36531843,2
5.628553489,9.371100495,0.008091365,0.000435282,6.717536305,9.588466334,15.41165085,61.28836547,29.33937697,8.712602611,4
7.648725129,5.710396164,0.003688238,0.000374609,3.912856862,2.808001038,36.43718084,53.279767,86.01692208,38.13766388,1
1.412165676,4.086567421,0.00187903,3.56953E-06,3.156029207,9.569668232,38.2082503,72.87976923,88.73363589,72.44626533,1
6.927997186,9.444149335,0.008595498,0.000172903,7.766587594,1.82270865,38.28990664,32.52346875,98.2944329,44.6609047,7
7.874004992,4.279647596,0.008541565,0.000386307,8.0981487,3.058090535,49.97216569,55.79466555,34.50765735,78.82967631,2
4.21236623,2.188034395,0.009063905,0.000475256,4.78136392,8.840694863,2.735816913,69.34356416,58.42921842,26.61181633,8
1.924094032,6.46293753,0.007029533,0.000203261,9.559264609,5.531160389,17.64631071,42.45361766,17.82314814,8.414427495,8
3.69456342,3.69779564,0.006550232,0.000455968,0.295488332,3.519575158,73.64916644,23.08673905,0.104604294,71.51973494,3
7.098301543,1.455926461,0.003476128,0.000582375,7.765113136,8.684018021,51.20746893,8.344308359,34.27362085,58.26711472,10
6.694509691,6.31455112,0.00302737,0.000946315,1.411162428,3.365258193,91.46190226,17.56199177,37.09804348,59.86484247,2
1.159464151,4.511504042,0.001009445,0.000648484,7.991076651,7.846686191,73.36494514,9.708752624,14.16702986,41.44734581,4
2.422255441,4.570896707,0.009919202,0.000833039,3.934160687,9.422505412,79.4574119,6.787033416,59.13054666,85.22731028,9
6.067893919,1.648685816,0.00137221,0.00063814,9.205590998,0.15772004,29.67971455,89.15931469,38.09220481,80.0390457,1
8.843908608,1.300433353,0.001784718,0.000283668,7.565202335,0.884760349,61.58268497,50.25860258,88.08767126,21.00851239,9
5.305795216,3.560065667,0.001509972,0.000552476,3.874472793,9.513765518,74.80663898,49.65600258,21.83959097,99.54234829,2
7.766988383,8.999630604,0.006954053,0.000628683,2.74438671,5.295720876,91.46756113,73.19601291,24.72949278,29.95689058,10
0.788005138,9.252579757,0.00254214,0.00068443,5.78150797,4.918770886,57.09659565,50.11863174,43.67383645,74.32258384,3
7.593525894,6.748944134,0.006494229,3.14676E-05,6.319290183,3.304137807,33.39876917,4.612275241,14.93232649,42.20433129,5
7.195347955,2.145319569,0.004206857,1.36045E-05,1.901757604,4.061354881,27.62902942,11.92027835,1.850682784,99.38833697,9
2.709506986,0.545589876,0.005115306,0.000585318,0.788479528,4.926744449,9.469606485,96.94703873,88.92983347,72.08683849,9
6.681591044,1.55982684,0.003486204,0.000346158,1.177672957,5.078651264,16.70201946,37.53880027,20.37799126,45.83468,10
3.735512934,7.528737854,0.003364362,0.000378879,9.771377659,8.447926155,26.83597353,92.23825563,5.745325188,67.54624884,10
2.634802262,5.915692268,0.000299004,0.000470364,1.896167077,6.87100735,81.61741959,96.59757645,62.82213406,0.790706789,5
7.730100684,0.193628515,0.00213453,0.000173474,9.868500892,5.752777755,38.94166216,21.03436328,27.25055415,0.995186154,6
3.939489435,3.648794584,0.002837083,0.000267406,7.760523907,4.638904705,52.64728518,78.3303492,0.426970881,72.5862072,7
4.752383538,3.412511504,0.008671697,0.000504602,2.92309098,2.745453034,17.88106586,87.24256219,80.24201952,12.1785513,9
7.226712431,9.628606498,0.003001865,0.000673758,8.081631342,3.16810113,42.4903812,59.24532255,59.52481112,88.37933824,3
8.878929036,4.002279495,0.008351435,1.23967E-05,5.975358197,9.281088999,44.83345819,16.71962605,50.67928456,39.4710881,10
6.285703377,9.500056706,0.003145307,0.000388991,4.934850788,9.111330398,24.36663526,74.33276185,8.875031029,85.56669112,3
2.705009331,4.006444024,0.003146821,0.00049989,4.734572354,1.637762187,42.63069484,12.96989476,52.59356566,43.12583176,3
9.81578347,2.855821884,0.001027988,0.000568952,9.165626038,6.99744794,51.29143074,22.62900178,17.52502726,70.68270691,9
9.448924619,2.677146846,0.004986701,0.000747657,7.208491445,9.117144312,49.9112576,93.14146665,14.23291008,45.04609838,2
6.577892466,0.35758561,0.006644772,0.00071096,6.800422563,2.998653026,27.48143876,25.31567429,43.90935455,47.3876729,10
4.989488666,6.995367075,0.007558477,0.000180737,1.806655004,8.736042864,8.089284459,72.89109134,47.43845733,27.13281437,10
5.565795127,9.568420957,0.009312898,0.000869737,9.029120589,0.37102801,78.60701024,48.17207175,55.84520043,92.47946435,3
9.587890212,4.85810742,0.006895017,0.000285346,9.616443471,2.522340686,35.58118444,43.61075284,55.54819137,30.24909914,2
0.80855254,9.965816208,0.007404735,6.01763E-06,5.631531393,0.911888205,51.5197962,17.27978089,29.38514543,11.47963714,10
1.134427712,5.501042412,0.009778325,0.000177537,0.719042683,6.434134433,88.37352172,5.302651527,92.43595393,86.23340359,2
5.585673872,5.918420826,0.003165545,0.000798735,7.085512903,9.088180342,22.65553237,48.49338437,35.57660554,40.60391984,5
1.000384206,9.349501534,0.001333105,0.000624496,1.686344483,3.187101092,75.83956508,73.95552613,27.16916172,24.57541105,7
5.148736904,4.511197557,0.004233297,0.00097944,0.783243563,9.306497584,66.50161084,78.63333328,70.45054444,78.13652983,4
9.798105973,5.807851175,0.007869076,0.000630509,1.878119461,4.523630709,3.298680914,87.89190379,44.5139762,46.54436586,3
6.22911113,0.719439141,0.000386859,0.000435304,8.227800417,4.71823991,22.44865467,92.69472155,26.61513004,78.67716105,3
8.579953144,7.304842011,0.004724046,0.000731054,9.351980853,3.097688438,8.039363328,91.81270647,30.51694954,69.53284599,2
9.4773567,5.035752361,0.003509205,0.00069652,0.540478508,7.290896325,69.6212457,76.98154143,76.01632784,52.40484614,10
3.28522859,6.719602825,0.004762227,0.000312092,4.363303554,4.398734158,58.35212813,96.03247331,82.52381983,83.10322034,7
7.614534678,9.866707616,0.009923433,0.000115788,5.523369305,8.308115961,70.84523142,88.17520554,1.770350359,50.4114336,9
7.292407116,8.533791899,0.000122935,0.000383545,5.79841085,8.279455673,48.67185561,51.65422574,86.21663839,45.13994227,4
3.683709731,4.753685834,0.000130984,0.000448077,3.157510195,6.110001312,83.1606232,42.27829993,21.58229598,35.10508514,3
3.477275659,6.927485712,0.008382031,0.000635443,9.479726675,1.713185796,2.892246549,18.75500412,19.05845376,61.17983494,2
8.186759364,4.697154884,0.009490629,0.000429062,6.543492073,2.448174457,23.90406319,11.66128199,74.49866973,61.75789747,5
3.062903507,7.624833315,0.002125266,0.00011296,6.464322855,8.400828409,55.08714259,16.59832744,77.11749701,42.01016069,4
2.279324597,8.884859231,0.001556698,0.000669334,9.856247169,7.434327826,44.76965888,33.74891292,16.2876602,87.87333081,7
9.665905741,8.806095171,0.005398566,0.000331216,6.202277995,3.681417143,74.60773325,35.63515912,27.69902585,13.44123378,7
7.876527006,8.959295268,0.001304235,0.000138157,9.232890869,4.615019135,91.08444802,14.88535439,40.82370145,36.61289188,2
5.348700413,3.943397359,0.009415911,0.000717584,2.155026611,9.404081533,70.36154207,79.49682013,15.16515211,90.0029132,2
0.701896437,1.834803883,0.006128139,0.000604169,7.705821934,5.355302678,29.59211902,56.80833954,2.941742332,47.45406335,8
8.596011498,4.705641203,0.006044498,0.000403395,7.171602466,2.721784547,17.34901433,14.92900745,77.93995436,49.96484109,9
9.063110179,2.044074831,0.004306969,0.0009705,0.36631353,9.924689911,85.05902114,88.64020061,54.74702311,98.7888242,9
4.908304237,2.207890361,0.002833837,0.000625675,0.875702536,1.301529452,68.52031639,35.90816688,32.66150508,27.42601783,9
2.419750558,1.607025354,0.003285577,0.000661652,2.421970665,4.155419371,20.94074586,63.64608117,55.8654321,35.01186248,5
1.048083086,1.138770145,0.008376351,0.000876149,6.205021473,9.33322101,55.5184788,81.80382242,78.88509433,20.80625074,6
6.828343054,7.733955237,0.001448816,0.000965609,0.825153723,5.480463657,99.31252274,71.1629401,94.58779665,17.38492858,4
0.079903213,8.016809154,0.002131957,0.000283323,2.570101348,9.030792344,24.46363972,88.64700328,30.66487894,1.828663896,4
1.694091739,6.258337262,0.007031583,0.000531029,5.110608335,3.649596545,72.51205858,4.456600849,50.73590112,71.76338319,8
1.23824632,2.611921167,0.000560338,0.000772792,8.712709431,3.185165255,22.19841567,23.85312585,51.57235239,95.44028562,1
7.687112033,5.804795957,0.004158214,0.000764107,2.892403377,3.832707896,6.240034302,4.549732088,3.866900535,64.58740978,5
2.74436461,7.403661645,0.001269836,2.25803E-05,4.741578024,3.815603655,99.57177655,29.92651572,8.467231809,35.54403996,9
8.414895911,9.175850925,0.006304536,0.000831304,4.313100611,8.243722488,69.27119985,23.2588981,19.33303555,81.24552717,8
9.580349444,6.527559266,0.009902875,0.000818096,6.281610238,7.479258967,58.84197832,42.39740826,30.73342071,99.00340826,1
8.255073676,7.874948666,0.00613089,0.000975396,1.208906532,4.800612862,70.87278863,18.30700853,3.364146975,20.22970706,1
3.911978019,0.061234141,0.000651509,0.000177047,6.422057306,2.904149483,40.19947209,55.30765727,68.50239601,55.27410483,5
0.07755108,7.414215698,0.009957695,0.000543037,7.640267229,4.82684587,86.75966244,63.47121113,57.42445173,43.46375738,8
5.50392143,2.848630503,0.003105419,0.000257129,0.918603098,0.892940133,48.08762322,5.426077096,0.458337356,67.49891123,1
6.059484021,2.553305253,0.004262992,0.000326729,3.114870459,0.282601235,21.68676876,90.1824203,98.18119311,15.93019832,6
8.575488498,0.497549401,0.002130403,0.000476399,2.285619183,6.949493898,28.42389384,3.963998619,77.00166076,23.95850671,4
0.021545685,7.174820623,0.001163784,0.000810784,9.242229534,5.119791631,65.18181059,70.1577634,7.929599982,10.9298778,5
8.609525877,3.603394612,0.00952125,0.000850892,3.949721588,3.322734882,38.21943575,82.73684566,0.278397397,72.01764163,9
8.960987031,6.767376664,0.005047614,0.000830384,6.911383658,4.315144266,3.626149796,26.69366323,45.73270075,74.58435254,5
9.104640204,3.262271434,0.007092104,0.000220956,8.200350936,8.005318773,14.3361406,25.57675394,11.76659091,55.67058443,2
7.789636857,9.630531324,0.001825473,0.000571047,1.370021422,1.780895011,0.934461464,70.26990598,78.47634508,49.96743171,9
1.983642972,5.837440991,0.000264531,0.000747588,7.903379914,2.450754795,45.96563005,25.09693272,8.706769872,7.229484523,8
1.936626167,4.403196845,0.007944855,0.000834191,3.64503024,3.338895422,64.31015682,35.88746155,84.91244847,32.95590336,7
4.53988526,4.049716776,0.007971023,0.000196404,4.045764051,4.029247435,97.95328616,32.67356514,71.8146742,79.92028562,7
1.056452177,9.076843496,0.003054664,0.000750599,3.400534743,6.696235501,23.24612615,18.22250363,5.74624309,54.3411508,3
5.594393245,8.495254225,0.00875069,0.000247824,9.537227346,2.820783416,74.66231921,41.16353872,75.43637482,14.0879314,2
4.790179781,4.141430338,0.005622534,0.000831836,5.604321809,4.040241599,10.60655104,46.67121428,80.57616109,25.60522949,5
3.687146777,2.88833642,0.002150457,2.20489E-05,9.256288744,6.982622227,70.67272411,26.54216298,10.37091391,33.10647129,8
6.47700346,5.288901455,0.006491953,6.92124E-05,1.130449849,7.354450196,93.69515485,46.21924438,53.94830847,91.50452891,10
4.063360195,2.389710595,0.001283958,0.000689909,2.252790889,3.536372441,72.74497807,79.71336174,46.79542399,72.29481106,1
0.679620199,8.990005359,0.00132232,6.98734E-05,7.671078059,2.998895325,52.41909639,67.62729341,75.23948047,34.35438943,5
1.629537346,7.072797719,0.007078066,0.000802172,0.583813174,2.14043661,29.08674067,14.27011666,62.3099576,12.27846889,4
7.518176627,7.150338303,0.008697735,0.000129472,4.748795091,9.071914152,88.05866447,42.30621738,53.04712997,81.77676697,8
2.536518204,7.382320834,0.003471055,7.30475E-05,9.770784451,3.205918182,85.61399187,13.29409089,1.881966695,97.4575212,8
7.111623071,7.15978148,0.001855841,0.00081461,7.156558888,8.11934626,80.45148218,77.0512018,34.94083404,71.80136936,5
5.163453649,5.574702489,0.003122766,0.000647576,7.020412202,8.318043385,46.930483,60.46492948,7.970000505,28.68718452,7
0.422320266,9.88681321,0.000648613,0.000862808,3.522495716,0.975252529,32.13993973,36.33823275,79.20228993,16.27015643,4
